,date,state,City,positive,Latitude,Longitude
442,03/10/20,OK,Oklahoma,0.0,35.3097654,-98.7165585
443,03/10/20,PA,Pennsylvania,2.0,40.9945928,-77.6046984
444,03/10/20,IA,Iowa,12.0,41.9383166,-93.389798
445,03/10/20,IN,Indiana,8.0,39.7662195,-86.441277
446,03/10/20,OH,Ohio,6.0,40.1903624,-82.6692525
447,03/10/20,NV,Nevada,3.0,38.502032,-117.0230604
448,03/10/20,NM,New Mexico,5.0,34.1662325,-106.0260685
449,03/10/20,NH,New Hampshire,3.0,44.0012306,-71.5799231
450,03/10/20,TN,Tennessee,4.0,35.830521,-85.9785989
451,03/10/20,KS,Kansas,7.0,38.4987789,-98.3200779
452,03/10/20,ND,North Dakota,1.0,47.4678819,-100.3022655
453,03/10/20,CA,California,0.0,37.2718745,-119.2704153
454,03/10/20,DE,Delaware,133.0,39.145251,-75.4189206
455,03/10/20,VA,Virginia,0.0,38.0033855,-79.4587861
456,03/10/20,MO,Missouri,8.0,38.3046615,-92.437099
457,03/10/20,AZ,Arizona,1.0,34.1682185,-111.930907
458,03/10/20,NC,North Carolina,6.0,35.2145629,-79.8912675
459,03/10/20,SD,South Dakota,7.0,44.2126995,-100.2471641
460,03/10/20,NJ,New Jersey,0.0,40.1430058,-74.7311156
461,03/10/20,AK,Alaska,,61.3025006,-158.7750198
462,03/10/20,CT,Connecticut,,41.5187835,-72.757507
463,03/10/20,SC,South Carolina,2.0,33.62505,-80.9470381
464,03/10/20,VT,Vermont,7.0,43.8717545,-72.4477828
465,03/10/20,MA,Massachusetts,,42.0629398,-71.718067
466,03/10/20,MS,Mississippi,,32.5851062,-89.8772196
467,03/10/20,TX,Texas,0.0,31.1693363,-100.0768425
468,03/10/20,ME,Maine,13.0,45.2185133,-69.0148656
469,03/10/20,MN,Minnesota,0.0,46.4418595,-93.3655146
470,03/10/20,UT,Utah,11.0,39.4997605,-111.547028
471,03/10/20,MT,Montana,2.0,46.6797995,-110.044783
472,03/10/20,KY,Kentucky,0.0,37.8222935,-85.7682399
473,03/10/20,NE,Nebraska,6.0,41.5008195,-99.680902
474,03/10/20,WI,Wisconsin,3.0,44.7862968,-89.8267049
475,03/10/20,WV,West Virginia,2.0,38.9201705,-80.1816905
476,03/10/20,MD,Maryland,0.0,38.8063524,-77.2684162
477,03/10/20,MI,Michigan,6.0,44.9435598,-86.4158049
478,03/10/20,WY,Wyoming,528.0,43.000325,-107.5545669
479,03/10/20,CO,Colorado,0.0,38.9979339,-105.550567
480,03/10/20,DC,District of Columbia,28.0,38.8993487,-77.0145666
481,03/10/20,LA,Louisiana,5.0,30.9733766,-91.4299097
482,03/11/20,VA,Virginia,1.0,38.0033855,-79.4587861
483,03/11/20,NE,Nebraska,9.0,41.5008195,-99.680902
484,03/11/20,NY,New York,5.0,40.7056258,-73.97968
485,03/11/20,AL,Alabama,195.0,32.6010112,-86.6807365
486,03/11/20,DC,District of Columbia,0.0,38.8993487,-77.0145666
487,03/11/20,MI,Michigan,5.0,44.9435598,-86.4158049
488,03/11/20,AK,Alaska,,61.3025006,-158.7750198
489,03/11/20,KY,Kentucky,,37.8222935,-85.7682399
490,03/11/20,LA,Louisiana,8.0,30.9733766,-91.4299097
491,03/11/20,ID,Idaho,6.0,45.4945756,-114.1424303
492,03/11/20,TN,Tennessee,0.0,35.830521,-85.9785989
493,03/11/20,OH,Ohio,7.0,40.1903624,-82.6692525
494,03/11/20,VT,Vermont,4.0,43.8717545,-72.4477828
495,03/11/20,UT,Utah,1.0,39.4997605,-111.547028
496,03/11/20,MT,Montana,2.0,46.6797995,-110.044783
497,03/11/20,GA,Georgia,0.0,32.6781248,-83.2229757
498,03/11/20,HI,Hawaii,22.0,20.46,-157.505
499,03/11/20,MD,Maryland,2.0,38.8063524,-77.2684162
500,03/11/20,WV,West Virginia,9.0,38.9201705,-80.1816905
501,03/11/20,ME,Maine,0.0,45.2185133,-69.0148656
502,03/11/20,CO,Colorado,0.0,38.9979339,-105.550567
503,03/11/20,ND,North Dakota,45.0,47.4678819,-100.3022655
504,03/11/20,OK,Oklahoma,0.0,35.3097654,-98.7165585
505,03/11/20,PA,Pennsylvania,2.0,40.9945928,-77.6046984
506,03/11/20,TX,Texas,16.0,31.1693363,-100.0768425
507,03/11/20,CA,California,21.0,37.2718745,-119.2704153
508,03/11/20,IA,Iowa,157.0,41.9383166,-93.389798
509,03/11/20,NC,North Carolina,13.0,35.2145629,-79.8912675
510,03/11/20,MA,Massachusetts,,42.0629398,-71.718067
511,03/11/20,MO,Missouri,,38.3046615,-92.437099
512,03/11/20,CT,Connecticut,1.0,41.5187835,-72.757507
513,03/11/20,MS,Mississippi,3.0,32.5851062,-89.8772196
514,03/11/20,SD,South Dakota,0.0,44.2126995,-100.2471641
515,03/11/20,IN,Indiana,5.0,39.7662195,-86.441277
516,03/11/20,WA,Washington,10.0,38.8993487,-77.0145665
517,03/11/20,FL,Florida,622.0,27.9757279,-83.8330166
518,03/11/20,NJ,New Jersey,20.0,40.1430058,-74.7311156
519,03/11/20,WY,Wyoming,24.0,43.000325,-107.5545669
520,03/11/20,SC,South Carolina,0.0,33.62505,-80.9470381
521,03/11/20,KS,Kansas,9.0,38.4987789,-98.3200779
522,03/11/20,NH,New Hampshire,1.0,44.0012306,-71.5799231
523,03/11/20,WI,Wisconsin,4.0,44.7862968,-89.8267049
524,03/11/20,AR,Arkansas,3.0,34.7519275,-92.1313784
525,03/11/20,IL,Illinois,0.0,39.739318,-89.504139
526,03/11/20,OR,Oregon,19.0,44.1419049,-120.5380993
527,03/11/20,NV,Nevada,19.0,38.502032,-117.0230604
528,03/11/20,RI,Rhode Island,9.0,41.5827282,-71.5064508
529,03/11/20,DE,Delaware,5.0,39.145251,-75.4189206
530,03/11/20,NM,New Mexico,1.0,34.1662325,-106.0260685
531,03/11/20,MN,Minnesota,5.0,46.4418595,-93.3655146
532,03/11/20,AZ,Arizona,21.0,34.1682185,-111.930907
533,03/12/20,ND,North Dakota,9.0,47.4678819,-100.3022655
534,03/12/20,MO,Missouri,1.0,38.3046615,-92.437099
535,03/12/20,IL,Illinois,1.0,39.739318,-89.504139
536,03/12/20,WV,West Virginia,25.0,38.9201705,-80.1816905
537,03/12/20,WA,Washington,0.0,38.8993487,-77.0145665
538,03/12/20,RI,Rhode Island,801.0,41.5827282,-71.5064508
539,03/12/20,VT,Vermont,13.0,43.8717545,-72.4477828
540,03/12/20,SC,South Carolina,2.0,33.62505,-80.9470381
541,03/12/20,ID,Idaho,10.0,45.4945756,-114.1424303
542,03/12/20,CT,Connecticut,0.0,41.5187835,-72.757507
543,03/12/20,WI,Wisconsin,6.0,44.7862968,-89.8267049
544,03/12/20,NM,New Mexico,9.0,34.1662325,-106.0260685
545,03/12/20,OH,Ohio,10.0,40.1903624,-82.6692525
546,03/12/20,SD,South Dakota,5.0,44.2126995,-100.2471641
547,03/12/20,MA,Massachusetts,8.0,42.0629398,-71.718067
548,03/12/20,AR,Arkansas,8.0,34.7519275,-92.1313784
549,03/12/20,NC,North Carolina,6.0,35.2145629,-79.8912675
550,03/12/20,MS,Mississippi,12.0,32.5851062,-89.8772196
551,03/12/20,PA,Pennsylvania,1.0,40.9945928,-77.6046984
552,03/12/20,DE,Delaware,22.0,39.145251,-75.4189206
553,03/12/20,IA,Iowa,4.0,41.9383166,-93.389798
554,03/12/20,WY,Wyoming,14.0,43.000325,-107.5545669
555,03/12/20,CA,California,1.0,37.2718745,-119.2704153
556,03/12/20,MD,Maryland,202.0,38.8063524,-77.2684162
557,03/12/20,OK,Oklahoma,12.0,35.3097654,-98.7165585
558,03/12/20,TX,Texas,3.0,31.1693363,-100.0768425
559,03/12/20,LA,Louisiana,23.0,30.9733766,-91.4299097
560,03/12/20,NE,Nebraska,14.0,41.5008195,-99.680902
561,03/12/20,CO,Colorado,10.0,38.9979339,-105.550567
562,03/12/20,MT,Montana,72.0,46.6797995,-110.044783
563,03/12/20,NH,New Hampshire,1.0,44.0012306,-71.5799231
564,03/12/20,DC,District of Columbia,6.0,38.8993487,-77.0145666
565,03/12/20,AZ,Arizona,10.0,34.1682185,-111.930907
566,03/12/20,MI,Michigan,9.0,44.9435598,-86.4158049
567,03/12/20,NJ,New Jersey,997.0,40.1430058,-74.7311156
568,03/12/20,NV,Nevada,30.0,38.502032,-117.0230604
569,03/12/20,KS,Kansas,12.0,38.4987789,-98.3200779
570,03/12/20,GA,Georgia,4.0,32.6781248,-83.2229757
571,03/12/20,NY,New York,31.0,40.7056258,-73.97968
572,03/12/20,TN,Tennessee,251.0,35.830521,-85.9785989
573,03/12/20,AL,Alabama,18.0,32.6010112,-86.6807365
574,03/12/20,FL,Florida,0.0,27.9757279,-83.8330166
575,03/12/20,UT,Utah,26.0,39.4997605,-111.547028
576,03/12/20,VA,Virginia,4.0,38.0033855,-79.4587861
577,03/12/20,KY,Kentucky,17.0,37.8222935,-85.7682399
578,03/12/20,HI,Hawaii,8.0,20.46,-157.505
579,03/12/20,IN,Indiana,2.0,39.7662195,-86.441277
580,03/12/20,AK,Alaska,,61.3025006,-158.7750198
581,03/12/20,OR,Oregon,,44.1419049,-120.5380993
582,03/12/20,MN,Minnesota,19.0,46.4418595,-93.3655146
583,03/12/20,ME,Maine,43.0,45.2185133,-69.0148656
584,03/13/20,IN,Indiana,1.0,39.7662195,-86.441277
585,03/13/20,NM,New Mexico,12.0,34.1662325,-106.0260685
586,03/13/20,CO,Colorado,10.0,38.9979339,-105.550567
587,03/13/20,PA,Pennsylvania,101.0,40.9945928,-77.6046984
588,03/13/20,MS,Mississippi,41.0,32.5851062,-89.8772196
589,03/13/20,OR,Oregon,4.0,44.1419049,-120.5380993
590,03/13/20,MT,Montana,30.0,46.6797995,-110.044783
591,03/13/20,GA,Georgia,1.0,32.6781248,-83.2229757
592,03/13/20,OK,Oklahoma,42.0,35.3097654,-98.7165585
593,03/13/20,MD,Maryland,3.0,38.8063524,-77.2684162
594,03/13/20,WI,Wisconsin,17.0,44.7862968,-89.8267049
595,03/13/20,HI,Hawaii,23.0,20.46,-157.505
596,03/13/20,WV,West Virginia,2.0,38.9201705,-80.1816905
597,03/13/20,NJ,New Jersey,0.0,40.1430058,-74.7311156
598,03/13/20,RI,Rhode Island,50.0,41.5827282,-71.5064508
599,03/13/20,ME,Maine,19.0,45.2185133,-69.0148656
600,03/13/20,SD,South Dakota,3.0,44.2126995,-100.2471641
601,03/13/20,AZ,Arizona,9.0,34.1682185,-111.930907
602,03/13/20,CA,California,9.0,37.2718745,-119.2704153
603,03/13/20,ID,Idaho,202.0,45.4945756,-114.1424303
604,03/13/20,VA,Virginia,0.0,38.0033855,-79.4587861
605,03/13/20,AK,Alaska,,61.3025006,-158.7750198
606,03/13/20,FL,Florida,,27.9757279,-83.8330166
607,03/13/20,LA,Louisiana,31.0,30.9733766,-91.4299097
608,03/13/20,AL,Alabama,36.0,32.6010112,-86.6807365
609,03/13/20,KS,Kansas,1.0,38.4987789,-98.3200779
610,03/13/20,TX,Texas,6.0,31.1693363,-100.0768425
611,03/13/20,TN,Tennessee,39.0,35.830521,-85.9785989
612,03/13/20,DC,District of Columbia,26.0,38.8993487,-77.0145666
613,03/13/20,NE,Nebraska,10.0,41.5008195,-99.680902
614,03/13/20,NH,New Hampshire,13.0,44.0012306,-71.5799231
615,03/13/20,NY,New York,6.0,40.7056258,-73.97968
616,03/13/20,NV,Nevada,353.0,38.502032,-117.0230604
617,03/13/20,MN,Minnesota,22.0,46.4418595,-93.3655146
618,03/13/20,KY,Kentucky,62.0,37.8222935,-85.7682399
619,03/13/20,MI,Michigan,11.0,44.9435598,-86.4158049
620,03/13/20,IL,Illinois,1361.0,39.739318,-89.504139
621,03/13/20,UT,Utah,32.0,39.4997605,-111.547028
622,03/13/20,IA,Iowa,6.0,41.9383166,-93.389798
623,03/13/20,VT,Vermont,16.0,43.8717545,-72.4477828
624,03/13/20,MO,Missouri,2.0,38.3046615,-92.437099
625,03/13/20,SC,South Carolina,2.0,33.62505,-80.9470381
626,03/13/20,WA,Washington,12.0,38.8993487,-77.0145665
627,03/13/20,DE,Delaware,1018.0,39.145251,-75.4189206
628,03/13/20,OH,Ohio,4.0,40.1903624,-82.6692525
629,03/13/20,MA,Massachusetts,13.0,42.0629398,-71.718067
630,03/13/20,CT,Connecticut,23.0,41.5187835,-72.757507
631,03/13/20,AR,Arkansas,6.0,34.7519275,-92.1313784
632,03/13/20,NC,North Carolina,9.0,35.2145629,-79.8912675
633,03/13/20,ND,North Dakota,15.0,47.4678819,-100.3022655
634,03/13/20,WY,Wyoming,1.0,43.000325,-107.5545669
635,03/14/20,MO,Missouri,1.0,38.3046615,-92.437099
636,03/14/20,MS,Mississippi,4.0,32.5851062,-89.8772196
637,03/14/20,ME,Maine,6.0,45.2185133,-69.0148656
638,03/14/20,CA,California,3.0,37.2718745,-119.2704153
639,03/14/20,WY,Wyoming,252.0,43.000325,-107.5545669
640,03/14/20,MI,Michigan,2.0,44.9435598,-86.4158049
641,03/14/20,AZ,Arizona,1728.0,34.1682185,-111.930907
642,03/14/20,WA,Washington,12.0,38.8993487,-77.0145665
643,03/14/20,MN,Minnesota,1174.0,46.4418595,-93.3655146
644,03/14/20,VA,Virginia,90.0,38.0033855,-79.4587861
645,03/14/20,OH,Ohio,30.0,40.1903624,-82.6692525
646,03/14/20,DE,Delaware,13.0,39.145251,-75.4189206
647,03/14/20,ID,Idaho,6.0,45.4945756,-114.1424303
648,03/14/20,AK,Alaska,,61.3025006,-158.7750198
649,03/14/20,LA,Louisiana,,30.9733766,-91.4299097
650,03/14/20,AL,Alabama,51.0,32.6010112,-86.6807365
651,03/14/20,TN,Tennessee,6.0,35.830521,-85.9785989
652,03/14/20,UT,Utah,32.0,39.4997605,-111.547028
653,03/14/20,DC,District of Columbia,6.0,38.8993487,-77.0145666
654,03/14/20,NE,Nebraska,10.0,41.5008195,-99.680902
655,03/14/20,NY,New York,14.0,40.7056258,-73.97968
656,03/14/20,KY,Kentucky,517.0,37.8222935,-85.7682399
657,03/14/20,SD,South Dakota,14.0,44.2126995,-100.2471641
658,03/14/20,AR,Arkansas,9.0,34.7519275,-92.1313784
659,03/14/20,NH,New Hampshire,12.0,44.0012306,-71.5799231
660,03/14/20,NV,Nevada,7.0,38.502032,-117.0230604
661,03/14/20,OR,Oregon,34.0,44.1419049,-120.5380993
662,03/14/20,FL,Florida,30.0,27.9757279,-83.8330166
663,03/14/20,IL,Illinois,51.0,39.739318,-89.504139
664,03/14/20,KS,Kansas,46.0,38.4987789,-98.3200779
665,03/14/20,ND,North Dakota,6.0,47.4678819,-100.3022655
666,03/14/20,SC,South Carolina,1.0,33.62505,-80.9470381
667,03/14/20,NM,New Mexico,13.0,34.1662325,-106.0260685
668,03/14/20,IN,Indiana,13.0,39.7662195,-86.441277
669,03/14/20,CO,Colorado,15.0,38.9979339,-105.550567
670,03/14/20,MT,Montana,131.0,46.6797995,-110.044783
671,03/14/20,HI,Hawaii,5.0,20.46,-157.505
672,03/14/20,WV,West Virginia,2.0,38.9201705,-80.1816905
673,03/14/20,OK,Oklahoma,0.0,35.3097654,-98.7165585
674,03/14/20,GA,Georgia,4.0,32.6781248,-83.2229757
675,03/14/20,NJ,New Jersey,66.0,40.1430058,-74.7311156
676,03/14/20,RI,Rhode Island,50.0,41.5827282,-71.5064508
677,03/14/20,VT,Vermont,19.0,43.8717545,-72.4477828
678,03/14/20,PA,Pennsylvania,5.0,40.9945928,-77.6046984
679,03/14/20,TX,Texas,47.0,31.1693363,-100.0768425
680,03/14/20,WI,Wisconsin,51.0,44.7862968,-89.8267049
681,03/14/20,IA,Iowa,23.0,41.9383166,-93.389798
682,03/14/20,CT,Connecticut,17.0,41.5187835,-72.757507
683,03/14/20,NC,North Carolina,11.0,35.2145629,-79.8912675
684,03/14/20,MA,Massachusetts,23.0,42.0629398,-71.718067
685,03/14/20,MD,Maryland,38.0,38.8063524,-77.2684162
686,03/15/20,AZ,Arizona,26.0,34.1682185,-111.930907
687,03/15/20,RI,Rhode Island,12.0,41.5827282,-71.5064508
688,03/15/20,DE,Delaware,20.0,39.145251,-75.4189206
689,03/15/20,AR,Arkansas,6.0,34.7519275,-92.1313784
690,03/15/20,UT,Utah,16.0,39.4997605,-111.547028
691,03/15/20,TN,Tennessee,28.0,35.830521,-85.9785989
692,03/15/20,FL,Florida,39.0,27.9757279,-83.8330166
693,03/15/20,SD,South Dakota,91.0,44.2126995,-100.2471641
694,03/15/20,DC,District of Columbia,9.0,38.8993487,-77.0145666
695,03/15/20,VA,Virginia,16.0,38.0033855,-79.4587861
696,03/15/20,CA,California,45.0,37.2718745,-119.2704153
697,03/15/20,VT,Vermont,293.0,43.8717545,-72.4477828
698,03/15/20,CT,Connecticut,8.0,41.5187835,-72.757507
699,03/15/20,TX,Texas,20.0,31.1693363,-100.0768425
700,03/15/20,PA,Pennsylvania,56.0,40.9945928,-77.6046984
701,03/15/20,GA,Georgia,63.0,32.6781248,-83.2229757
702,03/15/20,CO,Colorado,99.0,38.9979339,-105.550567
703,03/15/20,SC,South Carolina,131.0,33.62505,-80.9470381
704,03/15/20,OR,Oregon,19.0,44.1419049,-120.5380993
705,03/15/20,AL,Alabama,36.0,32.6010112,-86.6807365
706,03/15/20,IA,Iowa,12.0,41.9383166,-93.389798
707,03/15/20,NJ,New Jersey,18.0,40.1430058,-74.7311156
708,03/15/20,KY,Kentucky,98.0,37.8222935,-85.7682399
709,03/15/20,NE,Nebraska,16.0,41.5008195,-99.680902
710,03/15/20,NM,New Mexico,17.0,34.1662325,-106.0260685
711,03/15/20,AK,Alaska,,61.3025006,-158.7750198
712,03/15/20,ID,Idaho,,45.4945756,-114.1424303
713,03/15/20,NV,Nevada,5.0,38.502032,-117.0230604
714,03/15/20,MS,Mississippi,45.0,32.5851062,-89.8772196
715,03/15/20,OK,Oklahoma,10.0,35.3097654,-98.7165585
716,03/15/20,HI,Hawaii,9.0,20.46,-157.505
717,03/15/20,ME,Maine,2.0,45.2185133,-69.0148656
718,03/15/20,WV,West Virginia,3.0,38.9201705,-80.1816905
719,03/15/20,ND,North Dakota,0.0,47.4678819,-100.3022655
720,03/15/20,MO,Missouri,1.0,38.3046615,-92.437099
721,03/15/20,MI,Michigan,5.0,44.9435598,-86.4158049
722,03/15/20,WI,Wisconsin,2188.0,44.7862968,-89.8267049
723,03/15/20,MT,Montana,37.0,46.6797995,-110.044783
724,03/15/20,WA,Washington,7.0,38.8993487,-77.0145665
725,03/15/20,IN,Indiana,1282.0,39.7662195,-86.441277
726,03/15/20,MD,Maryland,19.0,38.8063524,-77.2684162
727,03/15/20,IL,Illinois,31.0,39.739318,-89.504139
728,03/15/20,NH,New Hampshire,64.0,44.0012306,-71.5799231
729,03/15/20,KS,Kansas,13.0,38.4987789,-98.3200779
730,03/15/20,LA,Louisiana,8.0,30.9733766,-91.4299097
731,03/15/20,WY,Wyoming,90.0,43.000325,-107.5545669
732,03/15/20,OH,Ohio,3.0,40.1903624,-82.6692525
733,03/15/20,NC,North Carolina,36.0,35.2145629,-79.8912675
734,03/15/20,MA,Massachusetts,32.0,42.0629398,-71.718067
735,03/15/20,MN,Minnesota,64.0,46.4418595,-93.3655146
736,03/15/20,NY,New York,128.0,40.7056258,-73.97968
737,03/16/20,ID,Idaho,648.0,45.4945756,-114.1424303
738,03/16/20,MT,Montana,5.0,46.6797995,-110.044783
739,03/16/20,RI,Rhode Island,7.0,41.5827282,-71.5064508
740,03/16/20,TN,Tennessee,22.0,35.830521,-85.9785989
741,03/16/20,AL,Alabama,52.0,32.6010112,-86.6807365
742,03/16/20,NM,New Mexico,28.0,34.1662325,-106.0260685
743,03/16/20,LA,Louisiana,23.0,30.9733766,-91.4299097
744,03/16/20,NY,New York,115.0,40.7056258,-73.97968
745,03/16/20,MD,Maryland,942.0,38.8063524,-77.2684162
746,03/16/20,CO,Colorado,37.0,38.9979339,-105.550567
747,03/16/20,SC,South Carolina,160.0,33.62505,-80.9470381
748,03/16/20,NV,Nevada,28.0,38.502032,-117.0230604
749,03/16/20,AK,Alaska,,61.3025006,-158.7750198
750,03/16/20,AR,Arkansas,,34.7519275,-92.1313784
751,03/16/20,CT,Connecticut,22.0,41.5187835,-72.757507
752,03/16/20,ND,North Dakota,26.0,47.4678819,-100.3022655
753,03/16/20,NC,North Carolina,1.0,35.2145629,-79.8912675
754,03/16/20,IL,Illinois,33.0,39.739318,-89.504139
755,03/16/20,FL,Florida,93.0,27.9757279,-83.8330166
756,03/16/20,VT,Vermont,122.0,43.8717545,-72.4477828
757,03/16/20,WV,West Virginia,12.0,38.9201705,-80.1816905
758,03/16/20,DC,District of Columbia,0.0,38.8993487,-77.0145666
759,03/16/20,TX,Texas,17.0,31.1693363,-100.0768425
760,03/16/20,NJ,New Jersey,57.0,40.1430058,-74.7311156
761,03/16/20,SD,South Dakota,178.0,44.2126995,-100.2471641
762,03/16/20,OR,Oregon,10.0,44.1419049,-120.5380993
763,03/16/20,DE,Delaware,39.0,39.145251,-75.4189206
764,03/16/20,UT,Utah,8.0,39.4997605,-111.547028
765,03/16/20,WA,Washington,39.0,38.8993487,-77.0145665
766,03/16/20,MO,Missouri,1582.0,38.3046615,-92.437099
767,03/16/20,VA,Virginia,6.0,38.0033855,-79.4587861
768,03/16/20,OK,Oklahoma,51.0,35.3097654,-98.7165585
769,03/16/20,KY,Kentucky,10.0,37.8222935,-85.7682399
770,03/16/20,WI,Wisconsin,21.0,44.7862968,-89.8267049
771,03/16/20,MI,Michigan,56.0,44.9435598,-86.4158049
772,03/16/20,NH,New Hampshire,2895.0,44.0012306,-71.5799231
773,03/16/20,PA,Pennsylvania,13.0,40.9945928,-77.6046984
774,03/16/20,CA,California,76.0,37.2718745,-119.2704153
775,03/16/20,MS,Mississippi,335.0,32.5851062,-89.8772196
776,03/16/20,ME,Maine,12.0,45.2185133,-69.0148656
777,03/16/20,NE,Nebraska,17.0,41.5008195,-99.680902
778,03/16/20,WY,Wyoming,18.0,43.000325,-107.5545669
779,03/16/20,IA,Iowa,3.0,41.9383166,-93.389798
780,03/16/20,AZ,Arizona,22.0,34.1682185,-111.930907
781,03/16/20,MA,Massachusetts,18.0,42.0629398,-71.718067
782,03/16/20,OH,Ohio,97.0,40.1903624,-82.6692525
783,03/16/20,KS,Kansas,50.0,38.4987789,-98.3200779
784,03/16/20,HI,Hawaii,11.0,20.46,-157.505
785,03/16/20,IN,Indiana,7.0,39.7662195,-86.441277
786,03/16/20,GA,Georgia,24.0,32.6781248,-83.2229757
787,03/16/20,MN,Minnesota,121.0,46.4418595,-93.3655146
788,03/17/20,DE,Delaware,179.0,39.145251,-75.4189206
789,03/17/20,KS,Kansas,16.0,38.4987789,-98.3200779
790,03/17/20,ND,North Dakota,15.0,47.4678819,-100.3022655
791,03/17/20,AR,Arkansas,1.0,34.7519275,-92.1313784
792,03/17/20,IN,Indiana,22.0,39.7662195,-86.441277
793,03/17/20,AK,Alaska,30.0,61.3025006,-158.7750198
794,03/17/20,SD,South Dakota,3.0,44.2126995,-100.2471641
795,03/17/20,NJ,New Jersey,11.0,40.1430058,-74.7311156
796,03/17/20,NM,New Mexico,267.0,34.1662325,-106.0260685
797,03/17/20,KY,Kentucky,28.0,37.8222935,-85.7682399
798,03/17/20,WI,Wisconsin,22.0,44.7862968,-89.8267049
799,03/17/20,LA,Louisiana,83.0,30.9733766,-91.4299097
800,03/17/20,NE,Nebraska,137.0,41.5008195,-99.680902
801,03/17/20,RI,Rhode Island,21.0,41.5827282,-71.5064508
802,03/17/20,TN,Tennessee,33.0,35.830521,-85.9785989
803,03/17/20,DC,District of Columbia,73.0,38.8993487,-77.0145666
804,03/17/20,NH,New Hampshire,22.0,44.0012306,-71.5799231
805,03/17/20,VT,Vermont,17.0,43.8717545,-72.4477828
806,03/17/20,OR,Oregon,17.0,44.1419049,-120.5380993
807,03/17/20,MA,Massachusetts,47.0,42.0629398,-71.718067
808,03/17/20,CO,Colorado,118.0,38.9979339,-105.550567
809,03/17/20,OH,Ohio,183.0,40.1903624,-82.6692525
810,03/17/20,IA,Iowa,67.0,41.9383166,-93.389798
811,03/17/20,ME,Maine,23.0,45.2185133,-69.0148656
812,03/17/20,MS,Mississippi,32.0,32.5851062,-89.8772196
813,03/17/20,PA,Pennsylvania,21.0,40.9945928,-77.6046984
814,03/17/20,CA,California,96.0,37.2718745,-119.2704153
815,03/17/20,VA,Virginia,483.0,38.0033855,-79.4587861
816,03/17/20,MO,Missouri,67.0,38.3046615,-92.437099
817,03/17/20,MI,Michigan,8.0,44.9435598,-86.4158049
818,03/17/20,GA,Georgia,3659.0,32.6781248,-83.2229757
819,03/17/20,OK,Oklahoma,146.0,35.3097654,-98.7165585
820,03/17/20,HI,Hawaii,17.0,20.46,-157.505
821,03/17/20,MN,Minnesota,10.0,46.4418595,-93.3655146
822,03/17/20,WA,Washington,246.0,38.8993487,-77.0145665
823,03/17/20,WY,Wyoming,1846.0,43.000325,-107.5545669
824,03/17/20,AZ,Arizona,10.0,34.1682185,-111.930907
825,03/17/20,MT,Montana,20.0,46.6797995,-110.044783
826,03/17/20,ID,Idaho,8.0,45.4945756,-114.1424303
827,03/17/20,UT,Utah,7.0,39.4997605,-111.547028
828,03/17/20,AL,Alabama,51.0,32.6010112,-86.6807365
829,03/17/20,FL,Florida,36.0,27.9757279,-83.8330166
830,03/17/20,IL,Illinois,149.0,39.739318,-89.504139
831,03/17/20,NC,North Carolina,159.0,35.2145629,-79.8912675
832,03/17/20,CT,Connecticut,40.0,41.5187835,-72.757507
833,03/17/20,NV,Nevada,41.0,38.502032,-117.0230604
834,03/17/20,MD,Maryland,73.0,38.8063524,-77.2684162
835,03/17/20,NY,New York,57.0,40.7056258,-73.97968
836,03/17/20,TX,Texas,1374.0,31.1693363,-100.0768425
837,03/17/20,SC,South Carolina,64.0,33.62505,-80.9470381
838,03/17/20,WV,West Virginia,33.0,38.9201705,-80.1816905
839,03/18/20,KS,Kansas,0.0,38.4987789,-98.3200779
840,03/18/20,AZ,Arizona,16.0,34.1682185,-111.930907
841,03/18/20,MT,Montana,28.0,46.6797995,-110.044783
842,03/18/20,MA,Massachusetts,10.0,42.0629398,-71.718067
843,03/18/20,WY,Wyoming,156.0,43.000325,-107.5545669
844,03/18/20,MN,Minnesota,15.0,46.4418595,-93.3655146
845,03/18/20,ND,North Dakota,269.0,47.4678819,-100.3022655
846,03/18/20,TN,Tennessee,6.0,35.830521,-85.9785989
847,03/18/20,NH,New Hampshire,98.0,44.0012306,-71.5799231
848,03/18/20,SD,South Dakota,26.0,44.2126995,-100.2471641
849,03/18/20,DC,District of Columbia,11.0,38.8993487,-77.0145666
850,03/18/20,AK,Alaska,31.0,61.3025006,-158.7750198
851,03/18/20,WV,West Virginia,8.0,38.9201705,-80.1816905
852,03/18/20,MI,Michigan,1.0,44.9435598,-86.4158049
853,03/18/20,MO,Missouri,4531.0,38.3046615,-92.437099
854,03/18/20,TX,Texas,13.0,31.1693363,-100.0768425
855,03/18/20,LA,Louisiana,83.0,30.9733766,-91.4299097
856,03/18/20,VA,Virginia,240.0,38.0033855,-79.4587861
857,03/18/20,CA,California,77.0,37.2718745,-119.2704153
858,03/18/20,CO,Colorado,611.0,38.9979339,-105.550567
859,03/18/20,NC,North Carolina,216.0,35.2145629,-79.8912675
860,03/18/20,MS,Mississippi,63.0,32.5851062,-89.8772196
861,03/18/20,MD,Maryland,34.0,38.8063524,-77.2684162
862,03/18/20,UT,Utah,85.0,39.4997605,-111.547028
